F_moment_demand_N*mm,F_total_rebar_area_mm*mm,F_moment_arm_mm,R_rebar_carbon_kg/mm
1.827646492069981e8,1289.3449679506039,337.5,404.85431993648956
2.3169561777580643e8,1634.5369860727085,337.5,513.2446136268304
2.855298956533894e8,2014.3202515230294,337.5,632.4965589782313
4.1169904136855346e8,2904.4024082437636,337.5,911.9823561885416
7.318243036064469e8,5162.78168329063,337.5,1621.113448553258
3.0301503115248412e7,213.76721774425687,337.5,67.12290637169666
5.386933887155272e7,380.03060932312326,337.5,119.32961132746071
8.417084198680113e7,593.7978270673801,337.5,186.4525176991574
1.2120601246099365e8,855.0688709770275,337.5,268.49162548678663
1.649748502941302e8,1163.843741052065,337.5,365.44693469034854
2.1547735548621088e8,1520.122437292493,337.5,477.31844530984284
2.7414697381049716e8,1934.0174519259058,337.5,607.2814799047344
3.4754342666370964e8,2451.8054791090626,337.5,769.8669204402455
4.2829484348008406e8,3021.480377284544,337.5,948.7448384673469
6.175485620528302e8,4356.603612365645,337.5,1367.9735342828126
1.09773645540967e9,7744.172524935945,337.5,2431.6701728298867
4.0402004153664544e7,285.0229569923425,337.5,89.49720849559554
7.18257851620703e7,506.7074790974977,337.5,159.10614843661426
1.1222778931573483e8,791.7304360898402,337.5,248.60335693220986
1.6160801661465818e8,1140.09182796937,337.5,357.9888339823822
2.199664670588403e8,1551.791654736087,337.5,487.2625795871313
2.873031406482812e8,2026.8299163899908,337.5,636.424593746457
3.655292984139962e8,2578.6899359012077,337.5,809.7086398729791
4.6339123555161285e8,3269.073972145417,337.5,1026.4892272536608
5.710597913067788e8,4028.6405030460587,337.5,1264.9931179564626
8.233980827371069e8,5808.804816487527,337.5,1823.9647123770833
1.4636486072128937e9,10325.56336658126,337.5,3242.226897106516
9.539362091837462e6,71.25573924808562,318.75,22.374302123898886
1.6958865941044375e7,126.67686977437442,318.75,39.776537109153566
2.6498228032881837e7,197.93260902246004,318.75,62.150839233052466
3.815744836734985e7,285.0229569923425,318.75,89.49720849559554
5.193652694444841e7,387.9479136840217,318.75,121.81564489678283
6.78354637641775e7,506.7074790974977,318.75,159.10614843661426
8.630552879219355e7,644.6724839753019,318.75,202.42715996824478
1.0941181950524193e8,817.2684930363542,318.75,256.6223068134152
1.3483356183632278e8,1007.1601257615147,318.75,316.24827948911565
1.9441343620181692e8,1452.2012041218818,318.75,455.9911780942708
3.4558369892526656e8,2581.390841645315,318.75,810.556724276629
1.9078724183674924e7,142.51147849617124,318.75,44.74860424779777
3.391773188208875e7,253.35373954874885,318.75,79.55307421830713
5.2996456065763675e7,395.8652180449201,318.75,124.30167846610493
7.63148967346997e7,570.045913984685,318.75,178.9944169911911
1.0387305388889682e8,775.8958273680435,318.75,243.63128979356566
1.35670927528355e8,1013.4149581949954,318.75,318.2122968732285
1.726110575843871e8,1289.3449679506039,318.75,404.85431993648956
2.1882363901048386e8,1634.5369860727085,318.75,513.2446136268304
2.6966712367264557e8,2014.3202515230294,318.75,632.4965589782313
3.8882687240363383e8,2904.4024082437636,318.75,911.9823561885416
6.911673978505331e8,5162.78168329063,318.75,1621.113448553258
2.861808627551239e7,213.76721774425687,318.75,67.12290637169666
5.0876597823133126e7,380.03060932312326,318.75,119.32961132746071
7.949468409864552e7,593.7978270673801,318.75,186.4525176991574
1.1447234510204956e8,855.0688709770275,318.75,268.49162548678663
1.558095808333452e8,1163.843741052065,318.75,365.44693469034854
2.035063912925325e8,1520.122437292493,318.75,477.31844530984284
2.5891658637658066e8,1934.0174519259058,318.75,607.2814799047344
3.282354585157258e8,2451.8054791090626,318.75,769.8669204402455
4.045006855089683e8,3021.480377284544,318.75,948.7448384673469
5.832403086054507e8,4356.603612365645,318.75,1367.9735342828126
1.0367510967757996e9,7744.172524935945,318.75,2431.6701728298867
3.815744836734985e7,285.0229569923425,318.75,89.49720849559554
6.78354637641775e7,506.7074790974977,318.75,159.10614843661426
1.0599291213152735e8,791.7304360898402,318.75,248.60335693220986
1.526297934693994e8,1140.09182796937,318.75,357.9888339823822
2.0774610777779365e8,1551.791654736087,318.75,487.2625795871313
2.7134185505671e8,2026.8299163899908,318.75,636.424593746457
3.452221151687742e8,2578.6899359012077,318.75,809.7086398729791
4.376472780209677e8,3269.073972145417,318.75,1026.4892272536608
5.393342473452911e8,4028.6405030460587,318.75,1264.9931179564626
7.776537448072677e8,5808.804816487527,318.75,1823.9647123770833
1.3823347957010663e9,10325.56336658126,318.75,3242.226897106516
8.978223145258788e6,71.25573924808562,300.0,22.374302123898886
1.5961285591571178e7,126.67686977437442,300.0,39.776537109153566
2.4939508736829966e7,197.93260902246004,300.0,62.150839233052466
3.591289258103515e7,285.0229569923425,300.0,89.49720849559554
4.888143712418674e7,387.9479136840217,300.0,121.81564489678283
6.384514236628471e7,506.7074790974977,300.0,159.10614843661426
8.122873298088804e7,644.6724839753019,300.0,202.42715996824478
1.0297583012258063e8,817.2684930363542,300.0,256.6223068134152
1.2690217584595084e8,1007.1601257615147,300.0,316.24827948911565
1.829773517193571e8,1452.2012041218818,300.0,455.9911780942708
3.252552460473097e8,2581.390841645315,300.0,810.556724276629
1.7956446290517576e7,142.51147849617124,300.0,44.74860424779777
3.1922571183142357e7,253.35373954874885,300.0,79.55307421830713
4.987901747365993e7,395.8652180449201,300.0,124.30167846610493
7.18257851620703e7,570.045913984685,300.0,178.9944169911911
9.776287424837348e7,775.8958273680435,300.0,243.63128979356566
1.2769028473256943e8,1013.4149581949954,300.0,318.2122968732285
1.6245746596177608e8,1289.3449679506039,300.0,404.85431993648956
2.0595166024516127e8,1634.5369860727085,300.0,513.2446136268304
2.5380435169190168e8,2014.3202515230294,300.0,632.4965589782313
3.659547034387142e8,2904.4024082437636,300.0,911.9823561885416
6.505104920946194e8,5162.78168329063,300.0,1621.113448553258
2.6934669435776368e7,213.76721774425687,300.0,67.12290637169666
4.788385677471352e7,380.03060932312326,300.0,119.32961132746071
7.48185262104899e7,593.7978270673801,300.0,186.4525176991574
1.0773867774310547e8,855.0688709770275,300.0,268.49162548678663
1.466443113725602e8,1163.843741052065,300.0,365.44693469034854
1.915354270988541e8,1520.122437292493,300.0,477.31844530984284
2.4368619894266415e8,1934.0174519259058,300.0,607.2814799047344
3.089274903677419e8,2451.8054791090626,300.0,769.8669204402455
3.807065275378525e8,3021.480377284544,300.0,948.7448384673469
5.489320551580713e8,4356.603612365645,300.0,1367.9735342828126
9.75765738141929e8,7744.172524935945,300.0,2431.6701728298867
3.591289258103515e7,285.0229569923425,300.0,89.49720849559554
6.384514236628471e7,506.7074790974977,300.0,159.10614843661426
9.975803494731987e7,791.7304360898402,300.0,248.60335693220986
1.436515703241406e8,1140.09182796937,300.0,357.9888339823822
1.9552574849674696e8,1551.791654736087,300.0,487.2625795871313
2.5538056946513885e8,2026.8299163899908,300.0,636.424593746457
3.2491493192355216e8,2578.6899359012077,300.0,809.7086398729791
4.1190332049032253e8,3269.073972145417,300.0,1026.4892272536608
5.0760870338380337e8,4028.6405030460587,300.0,1264.9931179564626
7.319094068774284e8,5808.804816487527,300.0,1823.9647123770833
1.3010209841892388e9,10325.56336658126,300.0,3242.226897106516
8.417084198680114e6,71.25573924808562,281.25,22.374302123898886
1.496370524209798e7,126.67686977437442,281.25,39.776537109153566
2.338078944077809e7,197.93260902246004,281.25,62.150839233052466
3.3668336794720456e7,285.0229569923425,281.25,89.49720849559554
4.582634730392507e7,387.9479136840217,281.25,121.81564489678283
5.985482096839192e7,506.7074790974977,281.25,159.10614843661426
7.615193716958255e7,644.6724839753019,281.25,202.42715996824478
9.653984073991935e7,817.2684930363542,281.25,256.6223068134152
1.1897078985557891e8,1007.1601257615147,281.25,316.24827948911565
1.715412672368973e8,1452.2012041218818,281.25,455.9911780942708
3.049267931693528e8,2581.390841645315,281.25,810.556724276629
1.6834168397360228e7,142.51147849617124,281.25,44.74860424779777
2.992741048419596e7,253.35373954874885,281.25,79.55307421830713
4.676157888155618e7,395.8652180449201,281.25,124.30167846610493
6.733667358944091e7,570.045913984685,281.25,178.9944169911911
9.165269460785013e7,775.8958273680435,281.25,243.63128979356566
1.1970964193678384e8,1013.4149581949954,281.25,318.2122968732285
1.523038743391651e8,1289.3449679506039,281.25,404.85431993648956
1.930796814798387e8,1634.5369860727085,281.25,513.2446136268304
2.3794157971115783e8,2014.3202515230294,281.25,632.4965589782313
3.430825344737946e8,2904.4024082437636,281.25,911.9823561885416
6.098535863387057e8,5162.78168329063,281.25,1621.113448553258
2.5251252596040346e7,213.76721774425687,281.25,67.12290637169666
4.489111572629393e7,380.03060932312326,281.25,119.32961132746071
7.014236832233427e7,593.7978270673801,281.25,186.4525176991574
1.0100501038416138e8,855.0688709770275,281.25,268.49162548678663
1.3747904191177517e8,1163.843741052065,281.25,365.44693469034854
1.7956446290517572e8,1520.122437292493,281.25,477.31844530984284
2.2845581150874764e8,1934.0174519259058,281.25,607.2814799047344
2.8961952221975803e8,2451.8054791090626,281.25,769.8669204402455
3.5691236956673676e8,3021.480377284544,281.25,948.7448384673469
5.146238017106918e8,4356.603612365645,281.25,1367.9735342828126
9.147803795080585e8,7744.172524935945,281.25,2431.6701728298867
3.3668336794720456e7,285.0229569923425,281.25,89.49720849559554
5.985482096839192e7,506.7074790974977,281.25,159.10614843661426
9.352315776311237e7,791.7304360898402,281.25,248.60335693220986
1.3467334717888182e8,1140.09182796937,281.25,357.9888339823822
1.8330538921570027e8,1551.791654736087,281.25,487.2625795871313
2.3941928387356767e8,2026.8299163899908,281.25,636.424593746457
3.046077486783302e8,2578.6899359012077,281.25,809.7086398729791
3.861593629596774e8,3269.073972145417,281.25,1026.4892272536608
4.7588315942231566e8,4028.6405030460587,281.25,1264.9931179564626
6.861650689475892e8,5808.804816487527,281.25,1823.9647123770833
1.2197071726774113e9,10325.56336658126,281.25,3242.226897106516
1.421551997999308e7,71.25573924808562,475.0,22.374302123898886
2.52720355199877e7,126.67686977437442,475.0,39.776537109153566
3.948755549998078e7,197.93260902246004,475.0,62.150839233052466
5.686207991997232e7,285.0229569923425,475.0,89.49720849559554
7.739560877996233e7,387.9479136840217,475.0,121.81564489678283
1.010881420799508e8,506.7074790974977,475.0,159.10614843661426
1.2861216055307274e8,644.6724839753019,475.0,202.42715996824478
1.6304506436075267e8,817.2684930363542,475.0,256.6223068134152
2.0092844508942217e8,1007.1601257615147,475.0,316.24827948911565
2.8971414022231543e8,1452.2012041218818,475.0,455.9911780942708
5.149874729082403e8,2581.390841645315,475.0,810.556724276629
2.843103995998616e7,142.51147849617124,475.0,44.74860424779777
5.05440710399754e7,253.35373954874885,475.0,79.55307421830713
7.897511099996156e7,395.8652180449201,475.0,124.30167846610493
1.1372415983994465e8,570.045913984685,475.0,178.9944169911911
1.5479121755992466e8,775.8958273680435,475.0,243.63128979356566
2.021762841599016e8,1013.4149581949954,475.0,318.2122968732285
2.5722432110614547e8,1289.3449679506039,475.0,404.85431993648956
3.2609012872150534e8,1634.5369860727085,475.0,513.2446136268304
4.0185689017884433e8,2014.3202515230294,475.0,632.4965589782313
5.794282804446309e8,2904.4024082437636,475.0,911.9823561885416
1.0299749458164806e9,5162.78168329063,475.0,1621.113448553258
4.264655993997925e7,213.76721774425687,475.0,67.12290637169666
7.581610655996308e7,380.03060932312326,475.0,119.32961132746071
1.1846266649994233e8,593.7978270673801,475.0,186.4525176991574
1.70586239759917e8,855.0688709770275,475.0,268.49162548678663
2.3218682633988696e8,1163.843741052065,475.0,365.44693469034854
3.032644262398523e8,1520.122437292493,475.0,477.31844530984284
3.858364816592182e8,1934.0174519259058,475.0,607.2814799047344
4.8913519308225805e8,2451.8054791090626,475.0,769.8669204402455
6.027853352682664e8,3021.480377284544,475.0,948.7448384673469
8.691424206669462e8,4356.603612365645,475.0,1367.9735342828126
1.544962418724721e9,7744.172524935945,475.0,2431.6701728298867
5.686207991997232e7,285.0229569923425,475.0,89.49720849559554
1.010881420799508e8,506.7074790974977,475.0,159.10614843661426
1.579502219999231e8,791.7304360898402,475.0,248.60335693220986
2.274483196798893e8,1140.09182796937,475.0,357.9888339823822
3.095824351198493e8,1551.791654736087,475.0,487.2625795871313
4.043525683198032e8,2026.8299163899908,475.0,636.424593746457
5.1444864221229094e8,2578.6899359012077,475.0,809.7086398729791
6.521802574430107e8,3269.073972145417,475.0,1026.4892272536608
8.037137803576887e8,4028.6405030460587,475.0,1264.9931179564626
1.1588565608892617e9,5808.804816487527,475.0,1823.9647123770833
2.0599498916329613e9,10325.56336658126,475.0,3242.226897106516
1.3467334717888182e7,71.25573924808562,450.0,22.374302123898886
2.3941928387356766e7,126.67686977437442,450.0,39.776537109153566
3.740926310524495e7,197.93260902246004,450.0,62.150839233052466
5.386933887155273e7,285.0229569923425,450.0,89.49720849559554
7.33221556862801e7,387.9479136840217,450.0,121.81564489678283
9.576771354942706e7,506.7074790974977,450.0,159.10614843661426
1.2184309947133207e8,644.6724839753019,450.0,202.42715996824478
1.5446374518387094e8,817.2684930363542,450.0,256.6223068134152
1.9035326376892626e8,1007.1601257615147,450.0,316.24827948911565
2.7446602757903564e8,1452.2012041218818,450.0,455.9911780942708
4.878828690709645e8,2581.390841645315,450.0,810.556724276629
2.6934669435776364e7,142.51147849617124,450.0,44.74860424779777
4.788385677471353e7,253.35373954874885,450.0,79.55307421830713
7.48185262104899e7,395.8652180449201,450.0,124.30167846610493
1.0773867774310546e8,570.045913984685,450.0,178.9944169911911
1.466443113725602e8,775.8958273680435,450.0,243.63128979356566
1.9153542709885412e8,1013.4149581949954,450.0,318.2122968732285
2.4368619894266415e8,1289.3449679506039,450.0,404.85431993648956
3.089274903677419e8,1634.5369860727085,450.0,513.2446136268304
3.807065275378525e8,2014.3202515230294,450.0,632.4965589782313
5.489320551580713e8,2904.4024082437636,450.0,911.9823561885416
9.75765738141929e8,5162.78168329063,450.0,1621.113448553258
4.040200415366455e7,213.76721774425687,450.0,67.12290637169666
7.182578516207029e7,380.03060932312326,450.0,119.32961132746071
1.1222778931573485e8,593.7978270673801,450.0,186.4525176991574
1.616080166146582e8,855.0688709770275,450.0,268.49162548678663
2.1996646705884027e8,1163.843741052065,450.0,365.44693469034854
2.8730314064828116e8,1520.122437292493,450.0,477.31844530984284
3.655292984139962e8,1934.0174519259058,450.0,607.2814799047344
4.6339123555161285e8,2451.8054791090626,450.0,769.8669204402455
5.710597913067788e8,3021.480377284544,450.0,948.7448384673469
8.233980827371069e8,4356.603612365645,450.0,1367.9735342828126
1.4636486072128937e9,7744.172524935945,450.0,2431.6701728298867
5.386933887155273e7,285.0229569923425,450.0,89.49720849559554
9.576771354942706e7,506.7074790974977,450.0,159.10614843661426
1.496370524209798e8,791.7304360898402,450.0,248.60335693220986
2.154773554862109e8,1140.09182796937,450.0,357.9888339823822
2.932886227451204e8,1551.791654736087,450.0,487.2625795871313
3.8307085419770825e8,2026.8299163899908,450.0,636.424593746457
4.873723978853283e8,2578.6899359012077,450.0,809.7086398729791
6.178549807354838e8,3269.073972145417,450.0,1026.4892272536608
7.61413055075705e8,4028.6405030460587,450.0,1264.9931179564626
1.0978641103161426e9,5808.804816487527,450.0,1823.9647123770833
1.951531476283858e9,10325.56336658126,450.0,3242.226897106516
1.2719149455783283e7,71.25573924808562,425.0,22.374302123898886
2.2611821254725836e7,126.67686977437442,425.0,39.776537109153566
3.5330970710509114e7,197.93260902246004,425.0,62.150839233052466
5.087659782313313e7,285.0229569923425,425.0,89.49720849559554
6.924870259259787e7,387.9479136840217,425.0,121.81564489678283
9.044728501890334e7,506.7074790974977,425.0,159.10614843661426
1.150740383895914e8,644.6724839753019,425.0,202.42715996824478
1.4588242600698924e8,817.2684930363542,425.0,256.6223068134152
1.7977808244843036e8,1007.1601257615147,425.0,316.24827948911565
2.5921791493575588e8,1452.2012041218818,425.0,455.9911780942708
4.607782652336887e8,2581.390841645315,425.0,810.556724276629
2.5438298911566567e7,142.51147849617124,425.0,44.74860424779777
4.522364250945167e7,253.35373954874885,425.0,79.55307421830713
7.066194142101823e7,395.8652180449201,425.0,124.30167846610493
1.0175319564626627e8,570.045913984685,425.0,178.9944169911911
1.3849740518519574e8,775.8958273680435,425.0,243.63128979356566
1.808945700378067e8,1013.4149581949954,425.0,318.2122968732285
2.301480767791828e8,1289.3449679506039,425.0,404.85431993648956
2.917648520139785e8,1634.5369860727085,425.0,513.2446136268304
3.595561648968607e8,2014.3202515230294,425.0,632.4965589782313
5.1843582987151176e8,2904.4024082437636,425.0,911.9823561885416
9.215565304673774e8,5162.78168329063,425.0,1621.113448553258
3.8157448367349856e7,213.76721774425687,425.0,67.12290637169666
6.78354637641775e7,380.03060932312326,425.0,119.32961132746071
1.0599291213152735e8,593.7978270673801,425.0,186.4525176991574
1.5262979346939942e8,855.0688709770275,425.0,268.49162548678663
2.0774610777779362e8,1163.843741052065,425.0,365.44693469034854
2.7134185505671e8,1520.122437292493,425.0,477.31844530984284
3.452221151687742e8,1934.0174519259058,425.0,607.2814799047344
4.376472780209677e8,2451.8054791090626,425.0,769.8669204402455
5.393342473452911e8,3021.480377284544,425.0,948.7448384673469
7.776537448072677e8,4356.603612365645,425.0,1367.9735342828126
1.3823347957010663e9,7744.172524935945,425.0,2431.6701728298867
5.087659782313313e7,285.0229569923425,425.0,89.49720849559554
9.044728501890334e7,506.7074790974977,425.0,159.10614843661426
1.4132388284203646e8,791.7304360898402,425.0,248.60335693220986
2.0350639129253253e8,1140.09182796937,425.0,357.9888339823822
2.769948103703915e8,1551.791654736087,425.0,487.2625795871313
3.617891400756134e8,2026.8299163899908,425.0,636.424593746457
4.602961535583656e8,2578.6899359012077,425.0,809.7086398729791
5.83529704027957e8,3269.073972145417,425.0,1026.4892272536608
7.191123297937214e8,4028.6405030460587,425.0,1264.9931179564626
1.0368716597430235e9,5808.804816487527,425.0,1823.9647123770833
1.8431130609347548e9,10325.56336658126,425.0,3242.226897106516
1.1970964193678385e7,71.25573924808562,400.0,22.374302123898886
2.1281714122094903e7,126.67686977437442,400.0,39.776537109153566
3.3252678315773286e7,197.93260902246004,400.0,62.150839233052466
4.788385677471354e7,285.0229569923425,400.0,89.49720849559554
6.517524949891565e7,387.9479136840217,400.0,121.81564489678283
8.512685648837961e7,506.7074790974977,400.0,159.10614843661426
1.0830497730785073e8,644.6724839753019,400.0,202.42715996824478
1.373011068301075e8,817.2684930363542,400.0,256.6223068134152
1.6920290112793446e8,1007.1601257615147,400.0,316.24827948911565
2.4396980229247612e8,1452.2012041218818,400.0,455.9911780942708
4.336736613964129e8,2581.390841645315,400.0,810.556724276629
2.394192838735677e7,142.51147849617124,400.0,44.74860424779777
4.256342824418981e7,253.35373954874885,400.0,79.55307421830713
6.650535663154657e7,395.8652180449201,400.0,124.30167846610493
9.576771354942708e7,570.045913984685,400.0,178.9944169911911
1.303504989978313e8,775.8958273680435,400.0,243.63128979356566
1.7025371297675923e8,1013.4149581949954,400.0,318.2122968732285
2.1660995461570147e8,1289.3449679506039,400.0,404.85431993648956
2.74602213660215e8,1634.5369860727085,400.0,513.2446136268304
3.384058022558689e8,2014.3202515230294,400.0,632.4965589782313
4.8793960458495224e8,2904.4024082437636,400.0,911.9823561885416
8.673473227928258e8,5162.78168329063,400.0,1621.113448553258
3.591289258103516e7,213.76721774425687,400.0,67.12290637169666
6.3845142366284706e7,380.03060932312326,400.0,119.32961132746071
9.975803494731987e7,593.7978270673801,400.0,186.4525176991574
1.4365157032414064e8,855.0688709770275,400.0,268.49162548678663
1.9552574849674693e8,1163.843741052065,400.0,365.44693469034854
2.5538056946513882e8,1520.122437292493,400.0,477.31844530984284
3.2491493192355216e8,1934.0174519259058,400.0,607.2814799047344
4.1190332049032253e8,2451.8054791090626,400.0,769.8669204402455
5.0760870338380337e8,3021.480377284544,400.0,948.7448384673469
7.319094068774284e8,4356.603612365645,400.0,1367.9735342828126
1.3010209841892388e9,7744.172524935945,400.0,2431.6701728298867
4.788385677471354e7,285.0229569923425,400.0,89.49720849559554
8.512685648837961e7,506.7074790974977,400.0,159.10614843661426
1.3301071326309314e8,791.7304360898402,400.0,248.60335693220986
1.9153542709885415e8,1140.09182796937,400.0,357.9888339823822
2.607009979956626e8,1551.791654736087,400.0,487.2625795871313
3.4050742595351845e8,2026.8299163899908,400.0,636.424593746457
4.3321990923140293e8,2578.6899359012077,400.0,809.7086398729791
5.4920442732043e8,3269.073972145417,400.0,1026.4892272536608
6.768116045117378e8,4028.6405030460587,400.0,1264.9931179564626
9.758792091699045e8,5808.804816487527,400.0,1823.9647123770833
1.7346946455856516e9,10325.56336658126,400.0,3242.226897106516
1.1222778931573484e7,71.25573924808562,375.0,22.374302123898886
1.9951606989463974e7,126.67686977437442,375.0,39.776537109153566
3.1174385921037454e7,197.93260902246004,375.0,62.150839233052466
4.489111572629394e7,285.0229569923425,375.0,89.49720849559554
6.110179640523342e7,387.9479136840217,375.0,121.81564489678283
7.98064279578559e7,506.7074790974977,375.0,159.10614843661426
1.0153591622611006e8,644.6724839753019,375.0,202.42715996824478
1.287197876532258e8,817.2684930363542,375.0,256.6223068134152
1.5862771980743855e8,1007.1601257615147,375.0,316.24827948911565
2.2872168964919636e8,1452.2012041218818,375.0,455.9911780942708
4.065690575591371e8,2581.390841645315,375.0,810.556724276629
2.244555786314697e7,142.51147849617124,375.0,44.74860424779777
3.990321397892795e7,253.35373954874885,375.0,79.55307421830713
6.234877184207491e7,395.8652180449201,375.0,124.30167846610493
8.978223145258787e7,570.045913984685,375.0,178.9944169911911
1.2220359281046684e8,775.8958273680435,375.0,243.63128979356566
1.596128559157118e8,1013.4149581949954,375.0,318.2122968732285
2.030718324522201e8,1289.3449679506039,375.0,404.85431993648956
2.574395753064516e8,1634.5369860727085,375.0,513.2446136268304
3.172554396148771e8,2014.3202515230294,375.0,632.4965589782313
4.574433792983927e8,2904.4024082437636,375.0,911.9823561885416
8.131381151182742e8,5162.78168329063,375.0,1621.113448553258
3.3668336794720456e7,213.76721774425687,375.0,67.12290637169666
5.985482096839191e7,380.03060932312326,375.0,119.32961132746071
9.352315776311237e7,593.7978270673801,375.0,186.4525176991574
1.3467334717888182e8,855.0688709770275,375.0,268.49162548678663
1.8330538921570024e8,1163.843741052065,375.0,365.44693469034854
2.3941928387356764e8,1520.122437292493,375.0,477.31844530984284
3.046077486783302e8,1934.0174519259058,375.0,607.2814799047344
3.861593629596774e8,2451.8054791090626,375.0,769.8669204402455
4.7588315942231566e8,3021.480377284544,375.0,948.7448384673469
6.861650689475892e8,4356.603612365645,375.0,1367.9735342828126
1.2197071726774113e9,7744.172524935945,375.0,2431.6701728298867
4.489111572629394e7,285.0229569923425,375.0,89.49720849559554
7.98064279578559e7,506.7074790974977,375.0,159.10614843661426
1.2469754368414982e8,791.7304360898402,375.0,248.60335693220986
1.7956446290517575e8,1140.09182796937,375.0,357.9888339823822
2.4440718562093368e8,1551.791654736087,375.0,487.2625795871313
3.192257118314236e8,2026.8299163899908,375.0,636.424593746457
4.061436649044402e8,2578.6899359012077,375.0,809.7086398729791
5.148791506129032e8,3269.073972145417,375.0,1026.4892272536608
6.345108792297542e8,4028.6405030460587,375.0,1264.9931179564626
9.148867585967854e8,5808.804816487527,375.0,1823.9647123770833
1.6262762302365484e9,10325.56336658126,375.0,3242.226897106516
